Product Name,Rating,Reviews,cluster_id
"LG Google Nexus 5 D821 32GB, 8MP, KitKat, Quad-Core Factory Unlocked - Red - No 4G in USA - International Version No Warranty",5,very good product works well,2
"LG Google Nexus 5 D821 32GB, 8MP, KitKat, Quad-Core Factory Unlocked - Red - No 4G in USA - International Version No Warranty",5,excellent,3
"LG Google Nexus 5 D821 Factory Unlocked Phone, 32GB, Black - No 4G in USA - International Version No Warranty",5,Great phone,0
"LG Google Nexus 5 D821 Factory Unlocked Phone, 32GB, Black - No 4G in USA - International Version No Warranty",5,excellent,1
"LG Google Nexus 5 D821 Factory Unlocked Phone, 32GB, Black - No 4G in USA - International Version No Warranty",4,"Nice phone, works well although I have encountered a couple of glitches and have to power off to fix them. It's taking some getting used to though.",2
"LG Google Nexus 5 D821 Factory Unlocked Phone, 32GB, Black - No 4G in USA - International Version No Warranty",5,very good product works well,3
"LG Google Nexus 5 D821 Factory Unlocked, 16GB, White - No 4G in USA - International Version No Warranty",2,Just got this phone two months ago and it is already having problems with the battery. It keeps discharging even without me using it.,0
"LG Google Nexus 5 D821 Factory Unlocked, 16GB, White - No 4G in USA - International Version No Warranty",5,Excellent. The best phone!,1
"LG Google Nexus 5 D821 Factory Unlocked, 16GB, White - No 4G in USA - International Version No Warranty",5,Very good product,2
"LG Google Nexus 5 D821 Factory Unlocked, 16GB, White - No 4G in USA - International Version No Warranty",5,Excelente,3
"LG Google Nexus 5 Unlocked Phone D821, 16 GB, Black - No 4G in USA - International Version No Warranty",5,Excellent. The best phone!,0
"LG Google Nexus 5 Unlocked Phone D821, 16 GB, Black - No 4G in USA - International Version No Warranty",5,Excelente,1
"LG Google Nexus 5 Unlocked Phone D821, 16 GB, Black - No 4G in USA - International Version No Warranty",5,Very good product,2
"LG Google Nexus 5 Unlocked Phone D821, 16 GB, Black - No 4G in USA - International Version No Warranty",4,"Great phone for the price. Sadly the international version has no American plug, but an European one.",3
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (CARBON BLACK) - International Stock No Warranty,1,I can believe that after 1 month my phone stop working... it just DIED... BLACK SCREEN it's doing nothing when I plug it into the charger or USB.THANKS I only used it 1 week since I bought it in US but I live in Argentina. I will never buy something from this buyer or nexus related.,0
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (CARBON BLACK) - International Stock No Warranty,5,It is good phone for this price,1
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (CARBON BLACK) - International Stock No Warranty,5,It works as expected.,2
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (CARBON BLACK) - International Stock No Warranty,5,"Good Provider , Excellent product .",3
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (QUARTZ WHITE) - International Stock No Warranty,5,It is good phone for this price,0
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (QUARTZ WHITE) - International Stock No Warranty,5,It's what I was expecting. Great product.,1
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (QUARTZ WHITE) - International Stock No Warranty,1,"This phone just died, exactly 2 months after I bought it. It just stopped working for no reason, it was full of battery and working one moment and one second later it just died, no screen, no reboot, no tricks worked, it's completely dead. It's a shame because it was great until today when it died.",2
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked (QUARTZ WHITE) - International Stock No Warranty,5,Perfecto. Just as described,3
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked - International Stock No Warranty (Ice Green),4,"I like this phone, very reactive. Still too bad that it does not have a bigger battery (last only for one day fully charged with wifi activated, basically you have to charge it every day or every other day) and that you do not receive a USB cable with it.",0
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked - International Stock No Warranty (Ice Green),5,Great Phone at a great price,1
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked - International Stock No Warranty (Ice Green),5,It's what I was expecting. Great product.,2
LG Google Nexus 5X H791 16GB 4G LTE 5.2-Inch Factory Unlocked - International Stock No Warranty (Ice Green),1,Today the phone stop working. It never turn on again. Exactly 2 months after buying. I've seen another review that says exactly the same... What a coincidence.,3
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,5,Great phone for the price. Works well with good battery charge.,0
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,5,"Love this phone. All the power of a great smartphone, but very user friendly.",1
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,2,"Honestly I'm very disappointed in this phone. My previous phone was the Nexus 5 which I thought was awesome. After reading/watching a ton of reviews I decided to go with this as all the reviews were glowing. I've had this phone for almost a month at this point (received it on Dec 30th) and so I've had some time to use it. The biggest complaint I have is the fact that this phone lags SO much. A lot of people rave about how it's fast and smooth but quite frankly I've found the phone to be slow and laggy. Selecting apps sometimes takes a full few seconds for them to load up and if you're trying to do two things at one time (e.g. text or Facebook or Snapchat while listening to Pandora)...good luck. Don't get me wrong, I love the feel and the fingerprint sensor is really nice, but the fact that it's so slow at times really, really makes it a lot less appealing and quite frustrating. Part of me thinks maybe it's just my particular phone since no one else seems to have this issue, but who knows. I'm seriously considering returning it and switching to another phone though.",2
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,5,Great product!,3
"LG H955 Unlocked G Flex 2 Cell Phone, 16 GB Internal Memory (Black)",5,"Package arrived early which was a bonus, everything was exactly as described in description, phone was able to switch to straight as explained in questions sent previous to purchase, highly recommend this seller & product!!",0
"LG H955 Unlocked G Flex 2 Cell Phone, 16 GB Internal Memory (Black)",5,"i bought this phone and it's really amazing, epic condition & packaged was fitted wellhappy with it now Yay",1
"LG H955 Unlocked G Flex 2 Cell Phone, 16 GB Internal Memory (Black)",5,Excelente,2
"LG H955 Unlocked G Flex 2 Cell Phone, 16 GB Internal Memory (Black)",4,"I used before g flex one. It is smaller than one. I liked much 5.5. But screen Brightness problem is the same. It seems toothly. I think the problem is curve screen. Battery is bad. can't see all day if u use 3g. I cant Imagine LTE. But everyone looks your hand ""what is this"" so i like this.",3
"LG Incite CT810 Quadband Unlocked Phone with Touch Screen, GPS, WiFi and 3MP Camera - Unlocked Phone - US Warranty - Silver",1,"The data connection does not work well. And warranty provider does not replay email you have to call them, then they look at your email, it is funny.",0
"LG Incite CT810 Quadband Unlocked Phone with Touch Screen, GPS, WiFi and 3MP Camera - Unlocked Phone - US Warranty - Silver",1,The phone is a disappointment. I bought one last year as a Christmas gift to myself thinking it would be a functional affordable smart phone. but only two weeks later the screen became unresponsive and the phone finish is easily scratched and chipped the volume with earphones is very low and even with the stylus it was difficult to navigate. less than a year later the battery is experiencing problems as it cant hold charge for any time exceeding 13 hours and this is when it is on standby no calls or texts sent or received. You cannot upgrade the phone to the newer version of windows mobile this was an overall waste of money as little as was spent on it i still feel like it was a lemon.,1
"LG Incite CT810 Quadband Unlocked Phone with Touch Screen, GPS, WiFi and 3MP Camera - Unlocked Phone - US Warranty - Silver",3,Good,2
"LG Incite CT810 Quadband Unlocked Phone with Touch Screen, GPS, WiFi and 3MP Camera - Unlocked Phone - US Warranty - Silver",5,"THIS PHONE ITS A REALLY GREAT BUY AND A REALLY GREAT PRICE, IT WORKS VERY GOOD, TAKE NICE PICTURES, CLEAR SOUND, I RECOMEND IT",3
"LG K10 K430T 16GB White, 5.3"", 13MP, Unlocked International Model, No Warranty",4,"This has been a great phone, it's plenty fast and works great on my AT&T network. Combine with a good price and a nice camera I think it's worth a look.",0
"LG K10 K430T 16GB White, 5.3"", 13MP, Unlocked International Model, No Warranty",5,very good,1
"LG K10 K430T 16GB White, 5.3"", 13MP, Unlocked International Model, No Warranty",1,"I am not sure if I received a defective model but this phone is garbage. If you are playing music it randomly stops playing. Also apps freeze and malfunction my google service has also failed and its only been a week I have used this phone. In addition, the phone battery life is very short I am very disappointed in this phone the only positive is it takes good pictures.",2
"LG K10 K430T 16GB White, 5.3"", 13MP, Unlocked International Model, No Warranty",1,"The person who wrote in June that there is a problem with US carriers is incorrect. In order to use high speed data, the carrier's APN settings must be added, so that the phone knows where to send and receive data. Once I added my carrier's APN settings, it has been working perfectly.I have had the LGK10 for almost a week now, and it's doing everything it's supposed to. The camera takes clear photos, and everything works the way it should. The only drawback would probably be the back cover. The thin plastic makes the phone feel cheap. That is easily solved with a good case, though.UPDATE:My phone just suffered a -foot fall off my desk and onto a carpeted floor, and the screen is shattered. I could understand this happening if the phone fell onto a hard surface, but this was a short drop onto carpet. I am now highly dissatisfied.",3
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty)",4,Great phone for the price.,0
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty)",1,Verizon couldn't get to connect to their network,1
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty)",1,This product was NOT unlocked as the seller has advertised. Tmobile will not unlock due to previous customers large balance so I bought a phone that can not be used.,2
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty)",5,Excelente,3
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty) with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Grey/Red, Standard Packaging (SDSQUNC-032G-GN6MA)",1,THE PHONE IS NOT UNLOCKED AND WILL NOT WORK WITH VERIZON. so far i can't use this phone and the description is a lie,0
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty) with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Grey/Red, Standard Packaging (SDSQUNC-032G-GN6MA)",3,Can't hear when someone calls very faint! Hard to use.,1
"LG K7 unlocked smartphone, 8GB Black (U.S. Warranty) with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter, Grey/Red, Standard Packaging (SDSQUNC-032G-GN6MA)",4,Great phone for the price.,2
